,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
18769,16486,2014-03-25,42,28.0,2.0,5.0,2.0,1961.0,2.0,5.0,3.0,Fili Davydkovo,6982964.492000001,111374,2,0,5,no,no,89467,15500,65613,30261,10.00216788,0.336488055,0.6127769120000001,8.631158793,3.050756162,3.344718292,1.073141166,1000000
20260,19719,2014-06-17,39,25.0,4.0,9.0,2.0,1961.0,2.0,5.0,2.0,Sokol,3496889.653,57107,0,0,3,no,no,57995,6807,36496,13804,8.708042676,0.156412161,0.8587054409999999,6.403140519,0.900895641,0.520135606,3.623650901,8100000
18174,15160,2014-02-18,33,17.0,1.0,12.0,5.0,1967.0,1.0,9.0,3.0,Lefortovo,8993640.418,89971,5,1,7,no,no,142243,10778,58895,20298,5.71127662,0.927264305,0.610079609,4.9788824730000005,1.1491660609999998,1.1491660609999998,1.74885247,1000000
22437,24317,2014-11-05,12,8.0,4.0,5.0,2.0,1965.0,1.0,0.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,12.47285938,2.6812919280000003,1.228879556,9.59625883,1.128009551,0.7445990990000001,1.11434111,3600000
18442,15748,2014-03-05,56,37.0,3.0,9.0,1.0,1968.0,3.0,6.0,2.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,15.79775257,2.1964446630000003,1.208842317,15.14154199,0.567089608,0.567089608,2.952688798,1000000
21478,22258,2014-09-05,57,33.0,1.0,17.0,1.0,1983.0,2.0,10.0,4.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,11.80494647,2.189050685,0.815312813,10.24209174,1.21728849,1.072160097,1.354040907,10400000
23916,27454,2015-01-22,62,62.0,19.0,24.0,1.0,2015.0,2.0,1.0,1.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,8.560509514,0.8801228879999999,0.7351202990000001,8.367911166,0.077075584,0.077075584,1.562480075,14864928
22554,24591,2014-11-12,58,58.0,17.0,17.0,1.0,2015.0,1.0,1.0,1.0,Rostokino,3497818.591,37502,3,1,0,no,no,175518,5074,22837,9591,9.364297955,0.222061905,0.579175453,6.672547483,0.993288994,1.379318914,1.6294128980000002,11493695
24721,29104,2015-04-14,38,19.0,7.0,8.0,2.0,1963.0,1.0,8.0,3.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,9.518983925,1.674948404,0.228984672,9.969413467,1.5524936669999998,1.5524936669999998,0.284029529,6050000
17789,14345,2014-01-30,53,30.0,5.0,12.0,1.0,1976.0,2.0,8.0,2.0,Zjablikovo,4602089.659,130229,0,0,5,no,no,48439,18221,82231,29777,16.01582281,2.298222137,3.338590363,17.03955077,0.6611554239999999,0.6611554239999999,1.7340097490000002,7000000
24566,28778,2015-04-01,43,28.0,1.0,9.0,1.0,1969.0,2.0,6.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,10.16418835,3.199148318,0.18248197,11.23859317,1.553275585,1.553275585,0.743626896,6700000
20870,21066,2014-07-24,34,17.0,14.0,16.0,1.0,1969.0,1.0,7.0,3.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,11.08010501,0.8374738429999999,1.027341732,10.95858633,1.020283,0.973817817,0.351793091,6100000
23651,26893,2014-12-19,62,40.0,2.0,7.0,2.0,1957.0,3.0,7.0,3.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,13.26853178,1.841052228,0.939811895,11.5338694,2.485750456,2.485750456,0.768353135,10900000
21069,21397,2014-08-09,36,22.0,7.0,9.0,2.0,1963.0,2.0,7.0,2.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,13.5271693,1.663687035,0.994851274,12.13350753,2.647857416,2.572688335,1.102452471,6650000
21381,22044,2014-09-01,45,30.0,2.0,12.0,1.0,1974.0,2.0,6.0,2.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,14.88876044,1.7750692259999998,1.109989212,13.63463402,0.857662092,0.857662092,0.961742169,8000000
17480,13701,2014-01-14,36,14.0,4.0,12.0,1.0,2000.0,1.0,9.0,2.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.71535183,1.316686178,0.47458967,23.84810262,1.177431927,1.177431927,4.722125609,5750000
25153,30099,2015-06-03,55,29.0,13.0,16.0,1.0,1980.0,2.0,10.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.338,145576,1,0,6,no,no,129207,13595,104635,27346,16.94533779,1.603693889,2.607682521,17.25690026,0.7537231329999999,0.7537231329999999,3.111281284,9500000
19749,18606,2014-05-19,44,28.0,4.0,12.0,1.0,1972.0,2.0,6.0,3.0,Birjulevo Zapadnoe,8464344.053,85721,0,0,0,no,no,145088,12273,54914,18534,17.74555229,1.577942388,0.429051041,18.9661613,5.036271336,5.029707189,2.193339385,1000000
16885,12354,2013-11-20,65,43.0,5.0,16.0,1.0,1978.0,3.0,9.0,3.0,Ostankinskoe,12505755.08,61396,3,0,1,no,no,65972,7278,37484,16634,6.97906355,0.92288833,0.460180667,3.731218664,0.794064785,0.794064785,1.677114784,12500000
24177,27952,2015-02-17,31,19.0,2.0,8.0,2.0,1963.0,1.0,5.0,2.0,Meshhanskoe,4512002.453,57999,0,1,8,no,no,47245,5919,33502,18578,4.167670842,0.035544585,0.197560518,1.916188499,1.065782832,1.271396496,3.09880445,7400000
18317,15470,2014-02-26,38,18.0,2.0,14.0,1.0,2006.0,1.0,7.0,3.0,Severnoe,10416574.64,27992,0,0,1,no,no,122873,5238,19539,3215,18.00399736,0.444392007,0.570459322,16.27722746,6.676890357,6.10270881,3.244140635,5500000
16199,10763,2013-09-26,45,28.0,7.0,9.0,1.0,1973.0,2.0,6.0,2.0,Fili Davydkovo,6982964.492000001,111374,2,0,5,no,no,89467,15500,65613,30261,10.17628473,0.8198974240000001,1.116743912,8.413466512000001,2.581649092,2.581649092,1.543495239,2000000
17811,14395,2014-01-31,44,18.0,13.0,18.0,1.0,2008.0,1.0,11.0,3.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,12.91654987,2.398873777,1.099885305,10.75112905,0.810241421,0.810241421,1.075193823,8000000
15700,8732,2013-06-26,36,18.0,12.0,16.0,5.0,1986.0,1.0,9.0,2.0,Tekstil'shhiki,4808269.831,101708,1,0,0,no,no,101982,13028,63388,25292,7.657794914,1.208049493,0.426875252,9.577614356,1.7927918880000002,1.7927918880000002,0.47925819,5450000
20077,19329,2014-06-04,69,39.0,16.0,16.0,1.0,1990.0,3.0,9.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,22.71535183,1.316686178,0.47458967,23.84810262,1.177431927,1.177431927,4.722125609,12750000
15689,8593,2013-06-20,39,20.0,3.0,12.0,1.0,1977.0,1.0,8.0,2.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,16.03078933,0.204280521,1.307362638,15.82365877,2.518719578,2.588419441,2.484708828,4850000
18489,15860,2014-03-10,40,25.0,5.0,16.0,1.0,1968.0,2.0,6.0,2.0,Juzhnoportovoe,4579593.033,71715,4,0,7,no,no,101708,9458,44334,17923,6.023543461,0.583855813,0.616740273,7.691923984,1.020795161,0.7987503890000001,3.55574808,4900000
24103,27805,2015-02-09,35,14.0,2.0,17.0,1.0,1993.0,1.0,9.0,3.0,Troparevo-Nikulino,11275073.5,112804,1,1,9,no,no,113897,14587,68234,29983,13.54732649,0.974868428,1.102040331,14.64739016,0.5718600770000001,0.531533596,2.296016074,7300000
15911,10046,2013-08-23,44,29.0,5.0,5.0,2.0,1960.0,2.0,5.0,2.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,10.05362239,2.390863695,1.082007096,7.697867662999999,1.832767844,1.470736304,2.985366984,3000000
24524,28677,2015-03-27,57,57.0,3.0,17.0,1.0,2016.0,2.0,10.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,23.37369741,0.4786231079999999,3.673876085,30.92768742,6.732361525,5.700245301,9.301083997,6106571
19471,17994,2014-04-29,48,42.0,18.0,25.0,1.0,2014.0,1.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,3.776835959,4.317743898,5335000
24357,28337,2015-03-13,45,27.0,12.0,12.0,1.0,1974.0,2.0,6.0,2.0,Golovinskoe,8841267.454,100846,2,0,5,no,yes,94564,10346,63495,27005,12.48443633,1.230136637,1.456286316,11.52701856,1.198411301,1.198411301,3.564135209,7300000
23442,26487,2014-12-16,65,36.0,4.0,5.0,2.0,1955.0,2.0,8.0,2.0,Sviblovo,4441296.195,60315,1,0,5,no,no,37502,7706,40289,12320,11.92147247,2.344616441,1.748365321,9.470020539,1.217193527,1.217193527,3.001981227,10000000
21132,21513,2014-08-14,43,18.0,16.0,17.0,1.0,2013.0,1.0,8.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,22.52545225,0.558818839,3.850010865,30.54271424,6.347388344,5.323418663,8.381020071,3000000
17603,13961,2014-01-21,65,39.0,10.0,12.0,1.0,1982.0,3.0,7.0,3.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.10138423,0.992210664,0.328214311,13.81251751,2.520439283,1.82577176,2.535509345,3000000
21642,22610,2014-09-17,72,43.0,13.0,17.0,1.0,2010.0,3.0,9.0,2.0,Levoberezhnoe,6424173.859,51455,0,0,7,no,no,96959,5836,31832,13787,14.01609071,0.81715323,2.074521663,12.37832858,1.200529899,0.709068515,2.040784591,12700000
20663,20614,2014-07-05,37,22.0,1.0,9.0,1.0,1964.0,2.0,6.0,2.0,Prospekt Vernadskogo,4695913.353999999,61039,1,1,2,no,no,118843,7029,41554,12456,11.30162756,1.00115848,3.156511604,12.21595912,1.074665447,1.074665447,1.026852994,6400000
24734,29126,2015-04-15,37,17.0,14.0,22.0,1.0,2015.0,1.0,9.0,1.0,Poselenie Shherbinka,7878765.472999999,32241,0,0,1,no,no,39873,4207,20445,7589,28.15157234,1.921730588,1.133269037,29.50249497,7.452168749,7.468866947,9.849306808,3556160
18894,16772,2014-03-31,56,40.0,5.0,5.0,2.0,1965.0,3.0,5.0,2.0,Kotlovka,3998216.265,64317,0,0,3,no,no,153248,8284,41476,14557,8.951053099,1.95979605,2.029509057,10.80892392,2.076157976,1.303764054,2.13594256,8400000
24953,29645,2015-05-12,51,29.0,12.0,12.0,2.0,1979.0,2.0,8.0,2.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,14.43689202,0.3517346289999999,0.095354498,13.6732921,3.497906557,4.881421553,1.697207703,9000000
20101,19383,2014-06-05,44,44.0,2.0,5.0,1.0,1960.0,2.0,5.0,3.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,8.471777238,0.99205338,3.182376468,9.684791995,0.992567474,0.98471178,1.717400854,7100000
18664,16259,2014-03-19,31,16.0,5.0,5.0,2.0,1961.0,1.0,5.0,3.0,Rjazanskij,6377883.078,101982,0,0,0,no,no,83369,12842,62215,26925,10.70148475,2.156116239,0.363176282,10.76966405,1.531755968,1.509080683,1.742239791,4900000
18002,14800,2014-02-10,41,20.0,10.0,12.0,1.0,1984.0,1.0,8.0,2.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,no,76156,10168,46080,20036,9.737553879,1.59707059,1.578833413,9.698367088,2.255065902,1.618269665,1.3301185640000002,7100000
21948,23250,2014-10-03,41,27.0,1.0,5.0,2.0,1960.0,2.0,5.0,3.0,Vojkovskoe,5333221.259,64931,2,0,5,no,no,73148,8240,38266,18425,9.39771233,0.82267606,0.201565434,8.731748702,1.316518795,1.277698368,4.425754604,7200000
18686,16305,2014-03-20,39,20.0,4.0,12.0,1.0,1975.0,1.0,8.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,12.91920844,0.376560192,1.836092268,12.40239597,3.181248527,3.070476295,1.3555151680000002,5700000
20527,20350,2014-06-29,32,21.0,2.0,9.0,5.0,1963.0,1.0,5.0,3.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,9.019189736,2.461164811,2.700834603,9.982626932,1.351916495,1.310275384,1.229676237,6500000
16784,12128,2013-11-14,30,18.0,7.0,9.0,2.0,1967.0,1.0,5.0,3.0,Dorogomilovo,7798452.185,67710,1,0,4,no,no,21040,5739,43413,18558,5.462730717,0.178588025,0.232542124,3.193919988,0.595486408,0.595486408,1.872298403,8000000
18389,15602,2014-03-01,78,45.0,17.0,17.0,1.0,2005.0,3.0,10.0,3.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,9.320332675,2.457729165,3.019134362,10.21906922,1.109375822,1.094761487,0.908093318,17700000
23546,26688,2014-12-17,54,32.0,2.0,17.0,1.0,2004.0,2.0,9.0,3.0,Severnoe Tushino,9249237.174,156377,3,0,5,no,no,53786,22961,93843,39573,16.91605614,1.212753694,1.924674602,16.97544622,2.023586054,2.023586054,3.4476699980000003,11500000
19454,17956,2014-04-28,56,30.0,16.0,20.0,4.0,1997.0,2.0,11.0,1.0,Kuncevo,52351766.54,142462,0,0,3,no,no,78507,19784,85551,37127,12.60660669,1.186512692,0.296525614,12.03243057,1.83267454,1.805795663,0.25401592,13000000
21998,23370,2014-10-08,36,36.0,19.0,20.0,1.0,2014.0,1.0,10.0,1.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,14.11836337,1.056195323,3.710085118,14.04444766,1.831082637,1.791192727,3.29989611,8269800
19982,19095,2014-05-29,32,22.0,7.0,9.0,5.0,1963.0,1.0,5.0,3.0,Juzhnoe Medvedkovo,3879802.193,81980,0,0,3,no,no,27992,10412,52793,18775,12.96562482,2.948112395,0.993867258,10.77414929,2.088356686,2.065786662,3.370828707,5550000
17872,14506,2014-02-03,59,45.0,8.0,9.0,1.0,1968.0,3.0,6.0,3.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,10.96028074,1.7447967080000002,1.052752882,11.22063607,1.398871141,1.235262327,0.455093574,10000000
24345,28321,2015-03-12,39,18.0,4.0,14.0,2.0,1973.0,1.0,8.0,1.0,Ostankinskoe,12505755.08,61396,3,0,1,no,no,65972,7278,37484,16634,5.883549479,0.076961305,0.6229338010000001,1.727656712,2.388486976,1.540174485,1.925780999,10200000
25267,30421,2015-06-25,37,19.0,16.0,17.0,1.0,2012.0,1.0,7.0,4.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,23.57352341,2.7195425980000003,1.988309653,27.89759249,3.92036431,3.704761675,10.63869517,4950000
24078,27761,2015-02-06,55,32.0,14.0,16.0,1.0,1978.0,2.0,8.0,2.0,Lianozovo,5646405.14,79576,3,0,3,no,no,68630,10019,51295,18262,16.18495407,1.347521898,0.468120728,15.00061046,1.448976606,1.480301876,1.497814728,8500000
18491,15865,2014-03-10,57,31.0,8.0,17.0,1.0,1990.0,2.0,10.0,3.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,10.89371,1.074109557,1.722264699,10.68303058,1.048398992,1.047615932,0.150166667,10200000
24816,29289,2015-04-21,49,31.0,7.0,14.0,5.0,1974.0,2.0,9.0,2.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.43258927,3.300051494,1.171178048,12.72438031,1.0047051,1.0047051,1.082461185,7800000
18726,16392,2014-03-24,75,45.0,13.0,17.0,1.0,1993.0,3.0,10.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,19.1967037,2.304810627,1.845031233,17.34844362,0.854599852,0.402494271,6.013338576000001,10000000
24406,28434,2015-03-18,47,31.0,1.0,12.0,5.0,1965.0,2.0,9.0,3.0,Kuz'minki,7984443.568,142243,1,0,5,no,no,31167,16405,93811,32027,10.18945048,0.250809201,1.171273718,10.91944159,1.039027074,0.318442548,0.430577315,12000000
17572,13905,2014-01-20,63,38.0,4.0,9.0,1.0,1975.0,3.0,8.0,3.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,13.0667383,3.082295873,0.620430489,11.47417352,1.7018557719999998,1.6188998490000002,1.92832602,1000000
18811,16566,2014-03-26,37,24.0,12.0,12.0,1.0,1982.0,2.0,7.0,3.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,9.255590411,1.939968432,0.24145333,10.01905673,0.3010752319999999,0.3010752319999999,0.336195867,5750000
22653,24809,2014-11-17,52,30.0,1.0,12.0,1.0,1974.0,2.0,9.0,2.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,13.51220262,0.31840914,1.392110983,13.83652698,2.305444742,2.3086486230000003,2.5449915990000003,6300000
20451,20169,2014-06-26,31,19.0,2.0,5.0,2.0,1962.0,1.0,5.0,2.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,14.94981673,1.57617805,0.812367198,14.05846374,1.031314566,0.431257338,2.479612952,5250000
22075,23574,2014-10-15,35,18.0,1.0,5.0,2.0,1951.0,1.0,8.0,2.0,Juzhnoportovoe,4579593.033,71715,4,0,7,no,no,101708,9458,44334,17923,6.198352151,0.879787016,0.82254204,6.968477097999999,1.033878561,1.033878561,2.876159854,9200000
19743,18580,2014-05-19,48,20.0,2.0,20.0,4.0,2006.0,1.0,11.0,3.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,17.74849371,0.890422015,0.81565687,15.58500028,1.244052573,1.16269794,4.4923337430000005,990000
17956,14689,2014-02-06,46,19.0,18.0,24.0,1.0,2007.0,1.0,10.0,3.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.91726652,3.836963824,3.4824052410000004,22.76997935,1.804265751,1.804265751,2.624271932,6050000
17323,13325,2013-12-23,73,44.0,17.0,2.0,1.0,1988.0,3.0,10.0,3.0,Moskvorech'e-Saburovo,10046857.44,76156,3,1,3,no,yes,130229,7296,52450,16410,12.61092599,3.2210901780000003,1.045642931,12.48162132,1.691756134,1.664467625,0.679932979,11000000
17537,13844,2014-01-17,40,20.0,9.0,14.0,1.0,2005.0,1.0,8.0,3.0,Altuf'evskoe,3294351.983,55125,1,0,3,no,no,78418,8140,34611,12374,14.23660243,2.452854517,0.7469538520000001,11.87190234,2.923946257,1.81117641,0.48892363,2000000
16577,11662,2013-10-29,51,29.0,7.0,12.0,1.0,1976.0,2.0,7.0,2.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,13.91848212,1.267681132,0.8018043840000001,12.70644971,1.97299395,1.955759667,1.814891341,3000000
20291,19794,2014-06-18,32,19.0,4.0,5.0,2.0,1965.0,1.0,5.0,2.0,Mar'ina Roshha,4684027.803,65972,3,0,7,no,no,26943,7150,43472,15350,4.571247925,0.328776539,0.4811359189999999,2.105110422,0.62694932,0.62694932,3.207461547,2000000
18429,15711,2014-03-05,75,44.0,7.0,25.0,1.0,2013.0,3.0,8.0,3.0,Molzhaninovskoe,15816236.43,3521,0,0,2,no,no,51455,542,2061,918,27.26987395,0.159236574,1.087369328,25.01660324,13.36461989,13.58783023,11.25599104,1200000
20838,21001,2014-07-21,38,23.0,11.0,12.0,1.0,1968.0,2.0,6.0,2.0,Severnoe Medvedkovo,5725729.259,122873,1,0,0,no,no,60315,19487,77062,26324,15.57913627,0.2937955989999999,1.597121331,13.13292417,0.950142616,0.950142616,1.332636704,6500000
24277,28173,2015-03-03,56,35.0,5.0,6.0,2.0,1960.0,2.0,7.0,3.0,Nagatino-Sadovniki,7750777.821,76284,2,0,10,no,no,76156,10168,46080,20036,7.490031003999999,0.147041984,0.338233581,6.266919184,0.414447417,0.392272044,1.585963672,2000000
18462,15795,2014-03-06,97,68.0,2.0,5.0,2.0,1957.0,4.0,9.0,2.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,10.52424192,0.69094556,2.107931821,10.14277856,1.235946679,1.154039672,0.626367255,5000000
23654,26898,2014-12-19,77,45.0,13.0,16.0,1.0,1980.0,3.0,10.0,3.0,Otradnoe,10053051.74,175518,1,0,9,no,no,61396,21400,112133,41985,13.41985306,2.562957346,0.073283003,11.32501533,2.371121904,2.06695358,1.314369802,17750000
21639,22605,2014-09-17,44,24.0,17.0,17.0,1.0,1973.0,2.0,6.0,2.0,Nagatinskij Zaton,9589336.912,115352,1,0,3,no,no,76284,15727,70194,29431,8.297727881,2.473206523,0.174918629,10.40473018,0.305307909,0.305307909,2.962129048,9400000
21281,21818,2014-08-23,41,41.0,18.0,18.0,1.0,2014.0,1.0,1.0,1.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.78022373,0.250795436,1.238356585,16.82197293,0.751045779,0.563323025,2.71519508,7866595
15870,9853,2013-08-15,37,23.0,2.0,9.0,5.0,1964.0,2.0,7.0,3.0,Rostokino,3497818.591,37502,3,1,0,no,no,175518,5074,22837,9591,9.404261411,0.040130964,0.594206102,5.997354441000001,1.004384833,1.004384833,1.648584081,6500000
18740,16426,2014-03-24,36,15.0,12.0,16.0,1.0,2002.0,1.0,9.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.08059772,0.2440780789999999,0.543029168,24.10712636,6.131232237000001,4.120854369,4.465901407,4900000
17827,14422,2014-01-31,38,37.0,2.0,4.0,6.0,2015.0,1.0,1.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,27.00081593,3.088887133,4.517968528,35.62404834,11.42872244,12.65438623,12.61096381,2552421
17965,14711,2014-02-07,33,17.0,8.0,12.0,1.0,1967.0,1.0,9.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,7.053014134,2.266243192,0.686008287,5.238138127,1.270677445,1.172540179,1.043018409,3000000
20576,20454,2014-06-30,36,15.0,2.0,18.0,4.0,2008.0,1.0,9.0,3.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,12.91654987,2.398873777,1.099885305,10.75112905,0.810241421,0.810241421,1.075193823,6650000
16591,11699,2013-10-30,44,28.0,4.0,5.0,2.0,1960.0,2.0,5.0,2.0,Perovo,9946335.108,139322,3,0,2,yes,no,36154,13799,91795,33728,10.6934449,0.473280002,2.323335486,10.22980747,1.677136474,1.657520856,0.743634059,1000000
17406,13524,2013-12-30,43,28.0,9.0,9.0,1.0,1969.0,2.0,6.0,2.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,10.16418835,3.199148318,0.18248197,11.23859317,1.553275585,1.553275585,0.743626896,6310000
16434,11317,2013-10-17,62,37.0,7.0,9.0,1.0,1973.0,3.0,8.0,2.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,15.78127129,0.447152774,5.480171424,24.57528377,2.293537122,2.252063771,1.775949021,8500000
17549,13870,2014-01-18,58,43.0,5.0,9.0,1.0,1971.0,3.0,5.0,3.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,16.95947938,1.11517251,2.05681414,17.50735503,1.436427883,1.270970815,2.931373471,8850000
19768,18646,2014-05-20,34,14.0,15.0,16.0,1.0,1997.0,1.0,10.0,3.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,no,41504,9308,44449,19391,11.68456693,0.160160057,0.523778778,8.402121256000001,0.83436528,0.454178398,1.00692951,6100000
20570,20441,2014-06-30,46,30.0,8.0,9.0,1.0,1976.0,2.0,5.0,2.0,Orehovo-Borisovo Juzhnoe,7128794.338,145576,1,0,6,no,no,129207,13595,104635,27346,18.05306642,0.5949477670000001,1.2151336,18.80978527,2.313928396,2.167259349,2.052268053,7000000
16280,10958,2013-10-03,81,1.0,3.0,10.0,6.0,2016.0,3.0,14.0,2.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,10844900
18829,16605,2014-03-27,75,43.0,9.0,14.0,2.0,2008.0,3.0,10.0,3.0,Zapadnoe Degunino,7632939.805,78810,0,0,5,no,no,87713,11996,51138,15676,13.13962415,0.3848390279999999,0.630478152,9.826184036,1.050370958,0.744163096,2.791723749,13000000
23918,27456,2015-01-22,51,31.0,6.0,10.0,1.0,1994.0,2.0,8.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,23.06679999,2.0403402,0.354686986,24.711879100000004,1.111766845,1.111766845,5.252279552,8800000
17257,13185,2013-12-17,34,19.0,7.0,16.0,1.0,1978.0,1.0,9.0,2.0,Rjazanskij,6377883.078,101982,0,0,0,no,no,83369,12842,62215,26925,11.60473445,0.985430836,1.154945196,12.97150069,1.086395067,1.002086316,0.540351105,5700000
24043,27701,2015-02-03,75,49.0,5.0,9.0,2.0,1954.0,3.0,10.0,3.0,Vojkovskoe,5333221.259,64931,2,0,5,no,no,73148,8240,38266,18425,9.680511506,0.30557627,0.111534986,8.018068292,0.612342183,0.612342183,3.926326589,16000000
18793,16530,2014-03-26,40,25.0,1.0,5.0,2.0,1961.0,2.0,5.0,2.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,13.64437319,2.492024496,0.024662474,11.24357948,0.246053126,0.246053126,0.3495276439999999,6700000
21742,22823,2014-09-23,48,32.0,7.0,9.0,1.0,1973.0,2.0,5.0,2.0,Chertanovo Juzhnoe,9282438.657,143661,3,0,9,no,no,112221,17830,93309,32522,17.56942095,0.402530854,0.539574435,16.86681057,0.900656013,0.900656013,1.78323555,6300000
23724,27029,2014-12-22,38,23.0,5.0,9.0,5.0,1965.0,2.0,7.0,3.0,Mozhajskoe,16861532.79,132349,1,0,9,no,no,142462,20725,82808,28816,13.16608872,0.0526450809999999,0.958958744,11.24281979,3.284370735,3.284370735,1.281198953,6300000
19441,17925,2014-04-28,76,46.0,16.0,16.0,1.0,1978.0,3.0,10.0,3.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,16.22144093,2.030280419,4.842590868,18.17984352,1.059011336,0.999727982,1.947843945,10830000
24792,29238,2015-04-20,41,19.0,16.0,24.0,6.0,2009.0,1.0,9.0,3.0,Levoberezhnoe,6424173.859,51455,0,0,7,no,no,96959,5836,31832,13787,15.20142139,0.658619275,1.676883392,13.99284129,0.6784810040000001,0.6784810040000001,0.845243988,8300000
23186,25919,2014-12-05,45,30.0,5.0,5.0,1.0,1965.0,2.0,5.0,2.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,13.51561718,2.273264065,1.204001393,13.92018829,2.123664532,1.240806433,0.590073566,6150000
22682,24861,2014-11-18,78,47.0,5.0,5.0,2.0,1956.0,3.0,8.0,2.0,Savelovskoe,2641243.496,57995,2,0,0,no,no,3521,8583,35405,14007,5.984803954,0.96023539,0.52662595,2.577158197,1.7129598,1.859841099,4.200979174,13900000
